tract_fips_2020,Tract_fips_2022,tract_name,town_name,town_fips_2020,town_fips_2022,county_name,county_fips_2020,ce_name_2022,ce_fips_2022,PUMA2020code,PUMA2020name,school_district_code,school_district_name,zip5_zcta2020
9007585100,9130585100,5851,Durham,900720810,913020810,Middlesex,9007,Lower Connecticut River Valley Planning Region,9130,20400,Lower Connecticut River Valley,213,Region 13,06422
9007610400,9130610400,6104,Clinton,900715350,913015350,Middlesex,9007,Lower Connecticut River Valley Planning Region,9130,20400,Lower Connecticut River Valley,27,Clinton,06413
9009125300,9140125300,1253,Ansonia,900901220,914001220,New Haven,9009,Naugatuck Valley Planning Region,9140,20603,Naugatuck Valley South,2,Ansonia,06401
9009125400,9140125400,1254,Ansonia,900901220,914001220,New Haven,9009,Naugatuck Valley Planning Region,9140,20603,Naugatuck Valley South,2,Ansonia,06401
9003460301,9110460301,4603.01,Farmington,900327600,911027600,Hartford,9003,Capitol Planning Region,9110,20208,Capitol West,52,Farmington,06085
9003462202,9110462202,4622.02,Avon,900302060,911002060,Hartford,9003,Capitol Planning Region,9110,20208,Capitol West,4,Avon,06001
9003466201,9110466201,4662.01,Simsbury,900368940,911068940,Hartford,9003,Capitol Planning Region,9110,20208,Capitol West,128,Simsbury,06070
9003466400,9110466400,4664,Simsbury,900368940,911068940,Hartford,9003,Capitol Planning Region,9110,20208,Capitol West,128,Simsbury,06070
9003492100,9110492100,4921,Wethersfield,900384900,911084900,Hartford,9003,Capitol Planning Region,9110,20206,"Glastonbury, Wethersfield, Rocky Hill & Newington Towns",159,Wethersfield,06109
9009140200,9170140200,1402,New Haven,900952070,917052070,New Haven,9009,South Central Connecticut Planning Region,9170,20501,New Haven Town,93,New Haven,06519
9009140300,9170140300,1403,New Haven,900952070,917052070,New Haven,9009,South Central Connecticut Planning Region,9170,20501,New Haven Town,93,New Haven,06519
9009140400,9170140400,1404,New Haven,900952070,917052070,New Haven,9009,South Central Connecticut Planning Region,9170,20501,New Haven Town,93,New Haven,06519
9009140500,9170140500,1405,New Haven,900952070,917052070,New Haven,9009,South Central Connecticut Planning Region,9170,20501,New Haven Town,93,New Haven,06519
9009140600,9170140600,1406,New Haven,900952070,917052070,New Haven,9009,South Central Connecticut Planning Region,9170,20501,New Haven Town,93,New Haven,06519
9009140700,9170140700,1407,New Haven,900952070,917052070,New Haven,9009,South Central Connecticut Planning Region,9170,20501,New Haven Town,93,New Haven,06511
9003492600,9110492600,4926,Wethersfield,900384900,911084900,Hartford,9003,Capitol Planning Region,9110,20206,"Glastonbury, Wethersfield, Rocky Hill & Newington Towns",159,Wethersfield,06109
9003471200,9110471200,4712,Bloomfield,900305910,911005910,Hartford,9003,Capitol Planning Region,9110,20202,Connecticut River North,11,Bloomfield,06002
9003511300,9110511300,5113,East Hartford,900322630,911022630,Hartford,9003,Capitol Planning Region,9110,20205,"East Hartford, Manchester & Vernon Towns",43,East Hartford,06108
9003480800,9110480800,4808,Enfield,900325990,911025990,Hartford,9003,Capitol Planning Region,9110,20202,Connecticut River North,49,Enfield,06082
9003520400,9110520400,5204,Glastonbury,900331240,911031240,Hartford,9003,Capitol Planning Region,9110,20206,"Glastonbury, Wethersfield, Rocky Hill & Newington Towns",54,Glastonbury,06033
9003515101,9110515101,5151.01,Manchester,900344700,911044700,Hartford,9003,Capitol Planning Region,9110,20205,"East Hartford, Manchester & Vernon Towns",77,Manchester,06040
9003490100,9110490100,4901,Rocky Hill,900365370,911065370,Hartford,9003,Capitol Planning Region,9110,20206,"Glastonbury, Wethersfield, Rocky Hill & Newington Towns",119,Rocky Hill,06067
9003406002,9140406002,4060.02,Bristol,900308490,914008490,Hartford,9003,Naugatuck Valley Planning Region,9140,20602,Naugatuck Valley North,17,Bristol,06010
9003471100,9110471100,4711,Bloomfield,900305910,911005910,Hartford,9003,Capitol Planning Region,9110,20202,Connecticut River North,11,Bloomfield,06002
9003471500,9110471500,4715,Bloomfield,900305910,911005910,Hartford,9003,Capitol Planning Region,9110,20202,Connecticut River North,11,Bloomfield,06002
9003473400,9110473400,4734,Windsor,900387000,911087000,Hartford,9003,Capitol Planning Region,9110,20202,Connecticut River North,164,Windsor,06095
9003473602,9110473602,4736.02,Windsor,900387000,911087000,Hartford,9003,Capitol Planning Region,9110,20202,Connecticut River North,164,Windsor,06095
9003492200,9110492200,4922,Wethersfield,900384900,911084900,Hartford,9003,Capitol Planning Region,9110,20206,"Glastonbury, Wethersfield, Rocky Hill & Newington Towns",159,Wethersfield,06109
9003492300,9110492300,4923,Wethersfield,900384900,911084900,Hartford,9003,Capitol Planning Region,9110,20206,"Glastonbury, Wethersfield, Rocky Hill & Newington Towns",159,Wethersfield,06109
9003500400,9110500400,5004,Hartford,900337070,911037070,Hartford,9003,Capitol Planning Region,9110,20201,Hartford Town,64,Hartford,06114
9003501200,9110501200,5012,Hartford,900337070,911037070,Hartford,9003,Capitol Planning Region,9110,20201,Hartford Town,64,Hartford,06120
9011702500,9180702500,7025,Groton,901134250,918034250,New London,9011,Southeastern Connecticut Planning Region,9180,20301,Shoreline Southeastern,59,Groton,06340
9011702600,9180702600,7026,Groton,901134250,918034250,New London,9011,Southeastern Connecticut Planning Region,9180,20301,Shoreline Southeastern,59,Groton,06340
9011702700,9180702700,7027,Groton,901134250,918034250,New London,9011,Southeastern Connecticut Planning Region,9180,20301,Shoreline Southeastern,59,Groton,06340
9011980000,9180980000,9800,Groton,901134250,918034250,New London,9011,Southeastern Connecticut Planning Region,9180,20301,Shoreline Southeastern,59,Groton,06340
9011705300,9180705300,7053,Stonington,901173770,918073770,New London,9011,Southeastern Connecticut Planning Region,9180,20301,Shoreline Southeastern,137,Stonington,06355
9011709200,9180709200,7092,Griswold,901133900,918033900,New London,9011,Southeastern Connecticut Planning Region,9180,20302,Inland Southeastern,58,Griswold,06351
9011712100,9180712100,7121,Franklin,901129910,918029910,New London,9011,Southeastern Connecticut Planning Region,9180,20302,Inland Southeastern,53,Franklin,06254
9001090300,9120090300,903,Trumbull,900177200,912077200,Fairfield,9001,Greater Bridgeport Planning Region,9120,20702,Bridgeport Suburban,144,Trumbull,06611
9001010101,9190010101,101.01,Greenwich,900133620,919033620,Fairfield,9001,Western Connecticut Planning Region,9190,20801,Stamford & Greenwich Towns,57,Greenwich,06831
9001020600,9190020600,206,Stamford,900173070,919073070,Fairfield,9001,Western Connecticut Planning Region,9190,20801,Stamford & Greenwich Towns,135,Stamford,06905
9001021300,9190021300,213,Stamford,900173070,919073070,Fairfield,9001,Western Connecticut Planning Region,9190,20801,Stamford & Greenwich Towns,135,Stamford,06905
9001021100,9190021100,211,Stamford,900173070,919073070,Fairfield,9001,Western Connecticut Planning Region,9190,20801,Stamford & Greenwich Towns,135,Stamford,06906
9001035300,9190035300,353,New Canaan,900150580,919050580,Fairfield,9001,Western Connecticut Planning Region,9190,20802,Western Central,90,New Canaan,06840
9001073600,9120073600,736,Bridgeport,900108070,912008070,Fairfield,9001,Greater Bridgeport Planning Region,9120,20701,Bridgeport Town,15,Bridgeport,06608
9001050100,9190050100,501,Westport,900183500,919083500,Fairfield,9001,Western Connecticut Planning Region,9190,20803,Norwalk & Westport Towns,158,Westport,06880
9001060500,9120060500,605,Fairfield,900126620,912026620,Fairfield,9001,Greater Bridgeport Planning Region,9120,20702,Bridgeport Suburban,51,Fairfield,06890
9001100300,9120100300,1003,Monroe,900148620,912048620,Fairfield,9001,Greater Bridgeport Planning Region,9120,20702,Bridgeport Suburban,85,Monroe,06468
9001045300,9190045300,453,Wilton,900186370,919086370,Fairfield,9001,Western Connecticut Planning Region,9190,20802,Western Central,161,Wilton,06897
9001061000,9120061000,610,Fairfield,900126620,912026620,Fairfield,9001,Greater Bridgeport Planning Region,9120,20702,Bridgeport Suburban,51,Fairfield,06825
9001080800,9120080800,808,Stratford,900174190,912074190,Fairfield,9001,Greater Bridgeport Planning Region,9120,20702,Bridgeport Suburban,138,Stratford,06614
9003490304,9110490304,4903.04,Rocky Hill,900365370,911065370,Hartford,9003,Capitol Planning Region,9110,20206,"Glastonbury, Wethersfield, Rocky Hill & Newington Towns",119,Rocky Hill,06067
9003490303,9110490303,4903.03,Rocky Hill,900365370,911065370,Hartford,9003,Capitol Planning Region,9110,20206,"Glastonbury, Wethersfield, Rocky Hill & Newington Towns",119,Rocky Hill,06067
9003400102,9110400102,4001.02,Berlin,900304300,911004300,Hartford,9003,Capitol Planning Region,9110,20207,"New Britain, Southington, Berlin & Plainville Towns",7,Berlin,06037
9003400101,9110400101,4001.01,Berlin,900304300,911004300,Hartford,9003,Capitol Planning Region,9110,20207,"New Britain, Southington, Berlin & Plainville Towns",7,Berlin,06037
9003420602,9110420602,4206.02,Plainville,900360120,911060120,Hartford,9003,Capitol Planning Region,9110,20207,"New Britain, Southington, Berlin & Plainville Towns",110,Plainville,06062
9003420601,9110420601,4206.01,Plainville,900360120,911060120,Hartford,9003,Capitol Planning Region,9110,20207,"New Britain, Southington, Berlin & Plainville Towns",110,Plainville,06062
9003514104,9110514104,5141.04,Manchester,900344700,911044700,Hartford,9003,Capitol Planning Region,9110,20205,"East Hartford, Manchester & Vernon Towns",77,Manchester,06042
9003405801,9140405801,4058.01,Bristol,900308490,914008490,Hartford,9003,Naugatuck Valley Planning Region,9140,20602,Naugatuck Valley North,17,Bristol,06010
9003430603,9110430603,4306.03,Southington,900370550,911070550,Hartford,9003,Capitol Planning Region,9110,20207,"New Britain, Southington, Berlin & Plainville Towns",131,Southington,06489
9003477104,9110477104,4771.04,Suffield,900374540,911074540,Hartford,9003,Capitol Planning Region,9110,20202,Connecticut River North,139,Suffield,06078
9003405802,9140405802,4058.02,Bristol,900308490,914008490,Hartford,9003,Naugatuck Valley Planning Region,9140,20602,Naugatuck Valley North,17,Bristol,06010
9003477103,9110477103,4771.03,Suffield,900374540,911074540,Hartford,9003,Capitol Planning Region,9110,20202,Connecticut River North,139,Suffield,06078
9003502700,9110502700,5027,Hartford,900337070,911037070,Hartford,9003,Capitol Planning Region,9110,20201,Hartford Town,64,Hartford,06106
9003503102,9110503102,5031.02,Hartford,900337070,911037070,Hartford,9003,Capitol Planning Region,9110,20201,Hartford Town,64,Hartford,06105
9003514103,9110514103,5141.03,Manchester,900344700,911044700,Hartford,9003,Capitol Planning Region,9110,20205,"East Hartford, Manchester & Vernon Towns",77,Manchester,06042
9003503101,9110503101,5031.01,Hartford,900337070,911037070,Hartford,9003,Capitol Planning Region,9110,20201,Hartford Town,64,Hartford,06105
9003405401,9140405401,4054.01,Bristol,900308490,914008490,Hartford,9003,Naugatuck Valley Planning Region,9140,20602,Naugatuck Valley North,17,Bristol,06010
9001030300,9190030300,303,Darien,900118850,919018850,Fairfield,9001,Western Connecticut Planning Region,9190,20802,Western Central,35,Darien,06820
9001210702,9190210702,2107.02,Danbury,900118500,919018500,Fairfield,9001,Western Connecticut Planning Region,9190,20804,Western North,34,Danbury,06810
9001210701,9190210701,2107.01,Danbury,900118500,919018500,Fairfield,9001,Western Connecticut Planning Region,9190,20804,Western North,34,Danbury,06810
9013526102,9110526102,5261.02,Hebron,901337910,911037910,Tolland,9013,Capitol Planning Region,9110,20203,Capitol East,208,Region 8,06248
9013526101,9110526101,5261.01,Hebron,901337910,911037910,Tolland,9013,Capitol Planning Region,9110,20203,Capitol East,208,Region 8,06231
9013890202,9110890202,8902.02,Stafford,901372090,911072090,Tolland,9013,Capitol Planning Region,9110,20204,Northeastern Planning Region & Stafford Town,134,Stafford,06076
9009151000,9170151000,1510,Milford,900947535,917047535,New Haven,9009,South Central Connecticut Planning Region,9170,20502,South Central West,84,Milford,06460
9007542000,9130542000,5420,Middletown,900747360,913047360,Middlesex,9007,Lower Connecticut River Valley Planning Region,9130,20400,Lower Connecticut River Valley,83,Middletown,06457
9007640100,9130640100,6401,Killingworth,900740710,913040710,Middlesex,9007,Lower Connecticut River Valley Planning Region,9130,20400,Lower Connecticut River Valley,217,Region 17,06419
9007570300,9130570300,5703,Cromwell,900718080,913018080,Middlesex,9007,Lower Connecticut River Valley Planning Region,9130,20400,Lower Connecticut River Valley,33,Cromwell,06416
9007560200,9130560200,5602,Portland,900761800,913061800,Middlesex,9007,Lower Connecticut River Valley Planning Region,9130,20400,Lower Connecticut River Valley,113,Portland,06480
9007560100,9130560100,5601,Portland,900761800,913061800,Middlesex,9007,Lower Connecticut River Valley Planning Region,9130,20400,Lower Connecticut River Valley,113,Portland,06480
9007670100,9130670100,6701,Old Saybrook,900757320,913057320,Middlesex,9007,Lower Connecticut River Valley Planning Region,9130,20400,Lower Connecticut River Valley,106,Old Saybrook,06475
9007542100,9130542100,5421,Middletown,900747360,913047360,Middlesex,9007,Lower Connecticut River Valley Planning Region,9130,20400,Lower Connecticut River Valley,83,Middletown,06457
9007541200,9130541200,5412,Middletown,900747360,913047360,Middlesex,9007,Lower Connecticut River Valley Planning Region,9130,20400,Lower Connecticut River Valley,83,Middletown,06457
9007620100,9130620100,6201,Deep River,900719130,913019130,Middlesex,9007,Lower Connecticut River Valley Planning Region,9130,20400,Lower Connecticut River Valley,204,Region 4,06417
9007610100,9130610100,6101,Clinton,900715350,913015350,Middlesex,9007,Lower Connecticut River Valley Planning Region,9130,20400,Lower Connecticut River Valley,27,Clinton,06413
9007670200,9130670200,6702,Old Saybrook,900757320,913057320,Middlesex,9007,Lower Connecticut River Valley Planning Region,9130,20400,Lower Connecticut River Valley,106,Old Saybrook,06475
9007570200,9130570200,5702,Cromwell,900718080,913018080,Middlesex,9007,Lower Connecticut River Valley Planning Region,9130,20400,Lower Connecticut River Valley,33,Cromwell,06416
9009120100,9140120100,1201,Derby,900919550,914019550,New Haven,9009,Naugatuck Valley Planning Region,9140,20603,Naugatuck Valley South,37,Derby,06418
9009120200,9140120200,1202,Derby,900919550,914019550,New Haven,9009,Naugatuck Valley Planning Region,9140,20603,Naugatuck Valley South,37,Derby,06418
9007541402,9130541402,5414.02,Middletown,900747360,913047360,Middlesex,9007,Lower Connecticut River Valley Planning Region,9130,20400,Lower Connecticut River Valley,83,Middletown,06457
9007541401,9130541401,5414.01,Middletown,900747360,913047360,Middlesex,9007,Lower Connecticut River Valley Planning Region,9130,20400,Lower Connecticut River Valley,83,Middletown,06457
9007550202,9130550202,5502.02,East Hampton,900722490,913022490,Middlesex,9007,Lower Connecticut River Valley Planning Region,9130,20400,Lower Connecticut River Valley,42,East Hampton,06424
9007595102,9130595102,5951.02,East Haddam,900722280,913022280,Middlesex,9007,Lower Connecticut River Valley Planning Region,9130,20400,Lower Connecticut River Valley,41,East Haddam,06469
9007550201,9130550201,5502.01,East Hampton,900722490,913022490,Middlesex,9007,Lower Connecticut River Valley Planning Region,9130,20400,Lower Connecticut River Valley,42,East Hampton,06424
9007595101,9130595101,5951.01,East Haddam,900722280,913022280,Middlesex,9007,Lower Connecticut River Valley Planning Region,9130,20400,Lower Connecticut River Valley,41,East Haddam,06423
9007680200,9130680200,6802,Middletown,900747360,913047360,Middlesex,9007,Lower Connecticut River Valley Planning Region,9130,20400,Lower Connecticut River Valley,83,Middletown,06457
9009361402,9170361402,3614.02,New Haven,900952070,917052070,New Haven,9009,South Central Connecticut Planning Region,9170,20501,New Haven Town,93,New Haven,06511
9009348122,9140348122,3481.22,Southbury,900969640,914069640,New Haven,9009,Naugatuck Valley Planning Region,9140,20603,Naugatuck Valley South,215,Region 15,06488
9009348123,9140348123,3481.23,Southbury,900969640,914069640,New Haven,9009,Naugatuck Valley Planning Region,9140,20603,Naugatuck Valley South,215,Region 15,06488
9009348124,9140348124,3481.24,Southbury,900969640,914069640,New Haven,9009,Naugatuck Valley Planning Region,9140,20603,Naugatuck Valley South,215,Region 15,06488
9009348125,9140348125,3481.25,Southbury,900969640,914069640,New Haven,9009,Naugatuck Valley Planning Region,9140,20603,Naugatuck Valley South,215,Region 15,06488
9011870703,9180870703,8707.03,East Lyme,901123400,918023400,New London,9011,Southeastern Connecticut Planning Region,9180,20301,Shoreline Southeastern,45,East Lyme,06357
9011870502,9180870502,8705.02,Montville,901148900,918048900,New London,9011,Southeastern Connecticut Planning Region,9180,20302,Inland Southeastern,86,Montville,06382
9011870501,9180870501,8705.01,Montville,901148900,918048900,New London,9011,Southeastern Connecticut Planning Region,9180,20302,Inland Southeastern,86,Montville,06382
9011714103,9180714103,7141.03,Colchester,901115910,918015910,New London,9011,Southeastern Connecticut Planning Region,9180,20302,Inland Southeastern,28,Colchester,06415
9011870200,9180870200,8702,Groton,901134250,918034250,New London,9011,Southeastern Connecticut Planning Region,9180,20301,Shoreline Southeastern,59,Groton,06340
9009150500,9170150500,1505,Milford,900947535,917047535,New Haven,9009,South Central Connecticut Planning Region,9170,20502,South Central West,84,Milford,06460
9009150400,9170150400,1504,Milford,900947535,917047535,New Haven,9009,South Central Connecticut Planning Region,9170,20502,South Central West,84,Milford,06460
9011690300,9180690300,6903,New London,901152350,918052350,New London,9011,Southeastern Connecticut Planning Region,9180,20301,Shoreline Southeastern,95,New London,06320
9011690400,9180690400,6904,New London,901152350,918052350,New London,9011,Southeastern Connecticut Planning Region,9180,20301,Shoreline Southeastern,95,New London,06320
9011690500,9180690500,6905,New London,901152350,918052350,New London,9011,Southeastern Connecticut Planning Region,9180,20301,Shoreline Southeastern,95,New London,06320
9011690700,9180690700,6907,New London,901152350,918052350,New London,9011,Southeastern Connecticut Planning Region,9180,20301,Shoreline Southeastern,95,New London,06320
9009154200,9170154200,1542,West Haven,900982870,917082870,New Haven,9009,South Central Connecticut Planning Region,9170,20502,South Central West,156,West Haven,06516
9009154500,9170154500,1545,West Haven,900982870,917082870,New Haven,9009,South Central Connecticut Planning Region,9170,20502,South Central West,156,West Haven,06516
9009154600,9170154600,1546,West Haven,900982870,917082870,New Haven,9009,South Central Connecticut Planning Region,9170,20502,South Central West,156,West Haven,06516
9009154800,9170154800,1548,West Haven,900982870,917082870,New Haven,9009,South Central Connecticut Planning Region,9170,20502,South Central West,156,West Haven,06516
9009154900,9170154900,1549,West Haven,900982870,917082870,New Haven,9009,South Central Connecticut Planning Region,9170,20502,South Central West,156,West Haven,06516
9009155100,9170155100,1551,West Haven,900982870,917082870,New Haven,9009,South Central Connecticut Planning Region,9170,20502,South Central West,156,West Haven,06516
9009150700,9170150700,1507,Milford,900947535,917047535,New Haven,9009,South Central Connecticut Planning Region,9170,20502,South Central West,84,Milford,06461
9009157300,9170157300,1573,Orange,900957600,917057600,New Haven,9009,South Central Connecticut Planning Region,9170,20502,South Central West,205,Region 5,06477
9009161100,9170161100,1611,Bethany,900904580,917004580,New Haven,9009,South Central Connecticut Planning Region,9170,20502,South Central West,205,Region 5,06524
9009165100,9170165100,1651,Hamden,900935650,917035650,New Haven,9009,South Central Connecticut Planning Region,9170,20503,South Central North,62,Hamden,06517
9009157200,9170157200,1572,Orange,900957600,917057600,New Haven,9009,South Central Connecticut Planning Region,9170,20502,South Central West,205,Region 5,06477
9015800700,9180800700,8007,Windham,901586790,918086790,Windham,9015,Southeastern Connecticut Planning Region,9180,20302,Inland Southeastern,163,Windham,06226
9015815000,9150815000,8150,Chaplin,901513810,915013810,Windham,9015,Northeastern Connecticut Planning Region,9150,20204,Northeastern Planning Region & Stafford Town,211,Region 11,06235
9001010400,9190010400,104,Greenwich,900133620,919033620,Fairfield,9001,Western Connecticut Planning Region,9190,20801,Stamford & Greenwich Towns,57,Greenwich,06831
9013528100,9110528100,5281,Andover,901301080,911001080,Tolland,9013,Capitol Planning Region,9110,20203,Capitol East,208,Region 8,06232
9001050400,9190050400,504,Westport,900183500,919083500,Fairfield,9001,Western Connecticut Planning Region,9190,20803,Norwalk & Westport Towns,158,Westport,06855
9001060700,9120060700,607,Fairfield,900126620,912026620,Fairfield,9001,Greater Bridgeport Planning Region,9120,20702,Bridgeport Suburban,51,Fairfield,06824
9001060800,9120060800,608,Fairfield,900126620,912026620,Fairfield,9001,Greater Bridgeport Planning Region,9120,20702,Bridgeport Suburban,51,Fairfield,06824
9001060900,9120060900,609,Fairfield,900126620,912026620,Fairfield,9001,Greater Bridgeport Planning Region,9120,20702,Bridgeport Suburban,51,Fairfield,06824
9001211300,9190211300,2113,Danbury,900118500,919018500,Fairfield,9001,Western Connecticut Planning Region,9190,20804,Western North,34,Danbury,06811
9001020200,9190020200,202,Stamford,900173070,919073070,Fairfield,9001,Western Connecticut Planning Region,9190,20801,Stamford & Greenwich Towns,135,Stamford,06903
9001020700,9190020700,207,Stamford,900173070,919073070,Fairfield,9001,Western Connecticut Planning Region,9190,20801,Stamford & Greenwich Towns,135,Stamford,06905
9001045101,9190045101,451.01,Wilton,900186370,919086370,Fairfield,9001,Western Connecticut Planning Region,9190,20802,Western Central,161,Wilton,06897
9001050600,9190050600,506,Westport,900183500,919083500,Fairfield,9001,Western Connecticut Planning Region,9190,20803,Norwalk & Westport Towns,158,Westport,06880
9001060600,9120060600,606,Fairfield,900126620,912026620,Fairfield,9001,Greater Bridgeport Planning Region,9120,20702,Bridgeport Suburban,51,Fairfield,06890
9001072900,9120072900,729,Bridgeport,900108070,912008070,Fairfield,9001,Greater Bridgeport Planning Region,9120,20701,Bridgeport Town,15,Bridgeport,06606
9001211100,9190211100,2111,Danbury,900118500,919018500,Fairfield,9001,Western Connecticut Planning Region,9190,20804,Western North,34,Danbury,06811
9001074000,9120074000,740,Bridgeport,900108070,912008070,Fairfield,9001,Greater Bridgeport Planning Region,9120,20701,Bridgeport Town,15,Bridgeport,06608
9001110301,9140110301,1103.01,Shelton,900168170,914068170,Fairfield,9001,Naugatuck Valley Planning Region,9140,20603,Naugatuck Valley South,126,Shelton,06484
9001211400,9190211400,2114,Danbury,900118500,919018500,Fairfield,9001,Western Connecticut Planning Region,9190,20804,Western North,34,Danbury,06811
9001220100,9190220100,2201,New Fairfield,900150860,919050860,Fairfield,9001,Western Connecticut Planning Region,9190,20804,Western North,91,New Fairfield,06812
9001220300,9190220300,2203,New Fairfield,900150860,919050860,Fairfield,9001,Western Connecticut Planning Region,9190,20804,Western North,91,New Fairfield,06812
9001245300,9190245300,2453,Ridgefield,900163970,919063970,Fairfield,9001,Western Connecticut Planning Region,9190,20802,Western Central,118,Ridgefield,06877
9007580100,9130580100,5801,Middlefield,900747080,913047080,Middlesex,9007,Lower Connecticut River Valley Planning Region,9130,20400,Lower Connecticut River Valley,213,Region 13,06455
9015820000,9150820000,8200,Hampton,901536000,915036000,Windham,9015,Northeastern Connecticut Planning Region,9150,20204,Northeastern Planning Region & Stafford Town,211,Region 11,06247
9015825000,9150825000,8250,Scotland,901567400,915067400,Windham,9015,Northeastern Connecticut Planning Region,9150,20204,Northeastern Planning Region & Stafford Town,211,Region 11,06264
9015906100,9150906100,9061,Canterbury,901512130,915012130,Windham,9015,Northeastern Connecticut Planning Region,9150,20204,Northeastern Planning Region & Stafford Town,22,Canterbury,06331
9015907300,9150907300,9073,Plainfield,901559980,915059980,Windham,9015,Northeastern Connecticut Planning Region,9150,20204,Northeastern Planning Region & Stafford Town,109,Plainfield,06374
9015900200,9150900200,9002,Thompson,901575870,915075870,Windham,9015,Northeastern Connecticut Planning Region,9150,20204,Northeastern Planning Region & Stafford Town,141,Thompson,06255
9015903200,9150903200,9032,Putnam,901562710,915062710,Windham,9015,Northeastern Connecticut Planning Region,9150,20204,Northeastern Planning Region & Stafford Town,116,Putnam,06260
9001021900,9190021900,219,Stamford,900173070,919073070,Fairfield,9001,Western Connecticut Planning Region,9190,20801,Stamford & Greenwich Towns,135,Stamford,06902
9001022000,9190022000,220,Stamford,900173070,919073070,Fairfield,9001,Western Connecticut Planning Region,9190,20801,Stamford & Greenwich Towns,135,Stamford,06902
9015908100,9150908100,9081,Sterling,901573420,915073420,Windham,9015,Northeastern Connecticut Planning Region,9150,20204,Northeastern Planning Region & Stafford Town,136,Sterling,06377
9001061200,9120061200,612,Fairfield,900126620,912026620,Fairfield,9001,Greater Bridgeport Planning Region,9120,20702,Bridgeport Suburban,51,Fairfield,06825
9001061500,9120061500,615,Fairfield,900126620,912026620,Fairfield,9001,Greater Bridgeport Planning Region,9120,20702,Bridgeport Suburban,51,Fairfield,06824
9001061600,9120061600,616,Fairfield,900126620,912026620,Fairfield,9001,Greater Bridgeport Planning Region,9120,20702,Bridgeport Suburban,51,Fairfield,06824
9001070100,9120070100,701,Bridgeport,900108070,912008070,Fairfield,9001,Greater Bridgeport Planning Region,9120,20701,Bridgeport Town,15,Bridgeport,06605
9013530200,9110530200,5302,Vernon,901378250,911078250,Tolland,9013,Capitol Planning Region,9110,20205,"East Hartford, Manchester & Vernon Towns",146,Vernon,06066
9015904400,9150904400,9044,Killingly,901540500,915040500,Windham,9015,Northeastern Connecticut Planning Region,9150,20204,Northeastern Planning Region & Stafford Town,69,Killingly,06241
9013850100,9110850100,8501,Coventry,901317800,911017800,Tolland,9013,Capitol Planning Region,9110,20203,Capitol East,32,Coventry,06238
9001022400,9190022400,224,Stamford,900173070,919073070,Fairfield,9001,Western Connecticut Planning Region,9190,20801,Stamford & Greenwich Towns,135,Stamford,06902
9001022300,9190022300,223,Stamford,900173070,919073070,Fairfield,9001,Western Connecticut Planning Region,9190,20801,Stamford & Greenwich Towns,135,Stamford,06902
9001070300,9120070300,703,Bridgeport,900108070,912008070,Fairfield,9001,Greater Bridgeport Planning Region,9120,20701,Bridgeport Town,15,Bridgeport,06605
9001070400,9120070400,704,Bridgeport,900108070,912008070,Fairfield,9001,Greater Bridgeport Planning Region,9120,20701,Bridgeport Town,15,Bridgeport,06604
9001070500,9120070500,705,Bridgeport,900108070,912008070,Fairfield,9001,Greater Bridgeport Planning Region,9120,20701,Bridgeport Town,15,Bridgeport,06604
9001070600,9120070600,706,Bridgeport,900108070,912008070,Fairfield,9001,Greater Bridgeport Planning Region,9120,20701,Bridgeport Town,15,Bridgeport,06604
9001070900,9120070900,709,Bridgeport,900108070,912008070,Fairfield,9001,Greater Bridgeport Planning Region,9120,20701,Bridgeport Town,15,Bridgeport,06605
9001070200,9120070200,702,Bridgeport,900108070,912008070,Fairfield,9001,Greater Bridgeport Planning Region,9120,20701,Bridgeport Town,15,Bridgeport,06605
9007541700,9130541700,5417,Middletown,900747360,913047360,Middlesex,9007,Lower Connecticut River Valley Planning Region,9130,20400,Lower Connecticut River Valley,83,Middletown,06457
9007542200,9130542200,5422,Middletown,900747360,913047360,Middlesex,9007,Lower Connecticut River Valley Planning Region,9130,20400,Lower Connecticut River Valley,83,Middletown,06457
9007570100,9130570100,5701,Cromwell,900718080,913018080,Middlesex,9007,Lower Connecticut River Valley Planning Region,9130,20400,Lower Connecticut River Valley,33,Cromwell,06416
9003501300,9110501300,5013,Hartford,900337070,911037070,Hartford,9003,Capitol Planning Region,9110,20201,Hartford Town,64,Hartford,06120
9003501500,9110501500,5015,Hartford,900337070,911037070,Hartford,9003,Capitol Planning Region,9110,20201,Hartford Town,64,Hartford,06112
9011696401,9180696401,6964.01,Norwich,901156270,918056270,New London,9011,Southeastern Connecticut Planning Region,9180,20302,Inland Southeastern,104,Norwich,06360
9011696701,9180696701,6967.01,Norwich,901156270,918056270,New London,9011,Southeastern Connecticut Planning Region,9180,20302,Inland Southeastern,104,Norwich,06360
9011660104,9130660104,6601.04,Old Lyme,901157040,913057040,New London,9011,Lower Connecticut River Valley Planning Region,9130,20400,Lower Connecticut River Valley,218,Region 18,06371
9011660103,9130660103,6601.03,Old Lyme,901157040,913057040,New London,9011,Lower Connecticut River Valley Planning Region,9130,20400,Lower Connecticut River Valley,218,Region 18,06371
9009140800,9170140800,1408,New Haven,900952070,917052070,New Haven,9009,South Central Connecticut Planning Region,9170,20501,New Haven Town,93,New Haven,06511
9009141000,9170141000,1410,New Haven,900952070,917052070,New Haven,9009,South Central Connecticut Planning Region,9170,20501,New Haven Town,93,New Haven,06515
